ÇàÁ¤±¸¿ªÄÚµå,state(han),city(han),city2(han),À§µµ,°æµµ,¹ßÇ¥½Ã°£,Ç³Çâ,Ç³¼Ó,±â¿Â,½Àµµ,°­¼ö·®
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 15:00:00,ºÏ¼­,2.6,24.8,39,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 16:00:00,ºÏ¼­,2.1,24.7,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 17:00:00,³²µ¿,1.1,25,40,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 18:00:00,³²µ¿,4.1,18.2,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 19:00:00,³²µ¿,3.9,16.1,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 20:00:00,³²µ¿,3.7,15.1,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 21:00:00,³²µ¿,3.9,15,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 22:00:00,µ¿,3.7,14.6,65,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-07 23:00:00,µ¿,3.3,14.1,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 00:00:00,µ¿,3.2,14,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 01:00:00,µ¿,2.9,13.6,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 02:00:00,µ¿,2.4,13.3,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 03:00:00,µ¿,2.5,13.3,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 04:00:00,µ¿,3.3,13.1,71,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 05:00:00,µ¿,2.1,13.1,71,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 06:00:00,µ¿,1.8,13.2,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 07:00:00,µ¿,1.2,13.9,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 08:00:00,µ¿,2.5,14.9,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 09:00:00,µ¿,3.1,16.1,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 10:00:00,µ¿,3.1,16.7,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 11:00:00,µ¿,2.3,19.1,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 12:00:00,µ¿,2.2,20,40,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 13:00:00,ºÏµ¿,2.9,20.8,37,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 14:00:00,ºÏµ¿,2.3,21.5,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 15:00:00,³²µ¿,2.4,21.1,37,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 16:00:00,ºÏµ¿,2.1,21.3,36,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 17:00:00,µ¿,2.7,20.4,41,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 18:00:00,µ¿,2.5,19.4,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 19:00:00,³²µ¿,3.2,18.2,47,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 20:00:00,µ¿,2.2,16.9,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 21:00:00,³²µ¿,3.1,16,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 22:00:00,³²µ¿,1.9,15.8,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-08 23:00:00,³²µ¿,2.8,15.3,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 00:00:00,³²µ¿,2.7,15,54,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 01:00:00,µ¿,2.4,14.9,55,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 02:00:00,µ¿,1.3,13.4,70,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 03:00:00,ºÏµ¿,1.1,13.2,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 04:00:00,ºÏ¼­,1.3,13.1,77,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 05:00:00,ºÏ,1.1,13,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 06:00:00,ºÏ¼­,0.8,12.9,75,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 07:00:00,ºÏ¼­,1.5,12.9,78,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 08:00:00,ºÏ,0.9,13.5,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 09:00:00,ºÏµ¿,1.4,15.7,59,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 10:00:00,ºÏµ¿,1.9,17.5,42,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 11:00:00,µ¿,2.4,19.8,33,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 12:00:00,µ¿,1.8,20.8,34,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 13:00:00,µ¿,3.1,22.3,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 14:00:00,µ¿,3.6,22.4,23,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 15:00:00,µ¿,3.6,22.2,23,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 16:00:00,µ¿,3,21.9,24,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 17:00:00,µ¿,3.6,20.4,25,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 18:00:00,µ¿,3.2,19.1,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 19:00:00,µ¿,2.9,18.1,31,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 20:00:00,µ¿,2.4,17,35,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 21:00:00,µ¿,1.9,16.1,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 22:00:00,³²µ¿,2.6,15.3,42,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-09 23:00:00,³²µ¿,2.8,14.4,48,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 00:00:00,³²µ¿,1.8,14,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 01:00:00,µ¿,1.4,13.7,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 02:00:00,µ¿,0.8,13.2,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 03:00:00,µ¿,1.1,12.7,62,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 04:00:00,ºÏµ¿,1.3,12.4,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 05:00:00,ºÏµ¿,1.1,11.6,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 06:00:00,ºÏµ¿,1.3,11.6,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 07:00:00,ºÏµ¿,1.3,11.9,66,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 08:00:00,³²µ¿,1.2,13.1,56,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 09:00:00,µ¿,1.6,14.5,52,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 10:00:00,µ¿,3,17.1,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 11:00:00,³²µ¿,3.2,19.1,39,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 12:00:00,µ¿,3,21.7,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 13:00:00,³²µ¿,2.5,22.3,26,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 14:00:00,µ¿,2.6,23.7,28,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 15:00:00,³²µ¿,2.5,23.7,23,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 16:00:00,µ¿,2.9,23.6,24,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 17:00:00,µ¿,3.1,22.2,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 18:00:00,µ¿,3.3,20.3,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 19:00:00,µ¿,2.8,18.9,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 20:00:00,µ¿,2,18,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 21:00:00,³²µ¿,2.6,17.4,46,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 22:00:00,³²µ¿,2.1,16.5,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-10 23:00:00,³²µ¿,2.6,15.8,57,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 00:00:00,³²µ¿,3,15.5,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 01:00:00,³²µ¿,3.1,15.2,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 02:00:00,³²µ¿,2.8,14.9,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 03:00:00,³²µ¿,2,14.9,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 04:00:00,³²µ¿,1.3,14.9,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 05:00:00,³²µ¿,0.6,14.8,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 06:00:00,³²µ¿,1,15.2,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 07:00:00,µ¿,0.7,15.3,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 08:00:00,ºÏµ¿,0.6,17,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 09:00:00,µ¿,0.6,19.1,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 10:00:00,µ¿,1.3,20.8,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 11:00:00,ºÏ¼­,1.7,22.7,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 12:00:00,³²µ¿,1.8,24.6,31,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 13:00:00,ºÏ¼­,1.9,24.9,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 14:00:00,ºÏ,1.3,25.5,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 15:00:00,ºÏ¼­,1,26.4,31,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 16:00:00,ºÏ¼­,1.2,26,32,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 17:00:00,³²µ¿,1.4,25.8,34,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 18:00:00,µ¿,0.9,25.3,37,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 19:00:00,ºÏ,0.9,24.9,38,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 20:00:00,µ¿,0.6,24.2,42,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 21:00:00,³²,1.7,23.2,47,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 22:00:00,³²,0.5,22.3,51,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-11 23:00:00,ºÏ,0.6,21,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 00:00:00,µ¿,0.1,20.7,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 01:00:00,ºÏµ¿,0.9,19.7,65,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 02:00:00,ºÏ¼­,0.7,20.2,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 03:00:00,ºÏ,0.5,20.1,61,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 04:00:00,ºÏµ¿,0.7,19.9,63,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 05:00:00,µ¿,1.1,19.1,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 06:00:00,³²µ¿,1.1,18.8,75,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 07:00:00,µ¿,0.7,19.1,73,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 08:00:00,³²µ¿,1,20.2,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 09:00:00,ºÏµ¿,1.1,22.2,58,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 10:00:00,µ¿,0.7,23.9,50,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 11:00:00,µ¿,3.3,25,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 12:00:00,µ¿,3.1,24.7,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 13:00:00,µ¿,2.9,24.5,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 14:00:00,µ¿,3.2,23.2,43,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 15:00:00,µ¿,2.4,23.4,44,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 16:00:00,³²µ¿,2.6,23.9,42,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 17:00:00,³²µ¿,3.2,22.7,45,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 18:00:00,³²µ¿,3.2,21.5,46,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 19:00:00,³²µ¿,2.9,20.3,49,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 20:00:00,³²µ¿,3.1,19.2,48,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 21:00:00,³²µ¿,3.5,18.5,48,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 22:00:00,³²µ¿,3.6,17.7,53,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-12 23:00:00,³²µ¿,4.1,17,60,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 00:00:00,³²µ¿,4.1,16.3,65,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 01:00:00,³²µ¿,3.1,15.8,70,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 02:00:00,³²µ¿,2.8,15.4,71,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 03:00:00,³²µ¿,3,15.1,74,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 04:00:00,³²µ¿,3.5,15.1,76,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 05:00:00,³²µ¿,4,15,75,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 06:00:00,³²µ¿,3.3,14.9,76,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 07:00:00,³²µ¿,3.1,15.1,76,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 08:00:00,³²µ¿,2.8,15.5,75,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 09:00:00,³²µ¿,3.2,16.2,72,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 10:00:00,³²µ¿,3.2,16.8,69,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 11:00:00,³²µ¿,2.9,17.6,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 12:00:00,³²µ¿,2.7,17.6,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 13:00:00,³²µ¿,2.6,17.7,68,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 14:00:00,³²µ¿,2.7,18.1,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 15:00:00,³²µ¿,1.2,18.9,64,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 16:00:00,ºÏ¼­,1,18.8,67,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 17:00:00,³²µ¿,0.1,16,92,1.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 18:00:00,µ¿,1.2,16.1,93,0.5
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 19:00:00,³²µ¿,3,15.1,94,1
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 20:00:00,µ¿,2.6,14.8,93,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 21:00:00,³²µ¿,1.5,14.8,92,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 22:00:00,³²µ¿,2.3,14.5,90,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-13 23:00:00,³²µ¿,1.1,14.2,89,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 00:00:00,³²,0.6,14.1,90,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 01:00:00,ºÏ,0.1,14.1,90,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 02:00:00,ºÏ¼­,1,14,92,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 03:00:00,ºÏ¼­,1.3,13.8,91,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 04:00:00,µ¿,0.3,13.3,84,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 05:00:00,ºÏ,0.1,12.4,89,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 06:00:00,ºÏ¼­,1.3,12.3,87,0
2723061000,´ë±¸±¤¿ª½Ã,ºÏ±¸,»ê°Ý1µ¿,35.889653,128.596911,2022-05-14 07:00:00,ºÏ¼­,0.7,14.1,75,0
